MESSAGEID	LATITUDE	LONGITUDE	MESSAGEDATE	EMOTION
328963553463767041	51.2368172	6.81767207	2013-04-29 10:06:37	1
328963572161994752	51.75812342	8.72350445	2013-04-29 10:06:42	6
328963574674378752	51.51828207	6.85782844	2013-04-29 10:06:42	6
328963596262469632	52.306885	8.8611149	2013-04-29 10:06:47	6
328963598544166912	52.31259411	10.2401766	2013-04-29 10:06:48	1
328963604139347968	48.1689763	12.83105493	2013-04-29 10:06:49	1
328963605930315776	48.1159768	11.6042145	2013-04-29 10:06:50	1
328963607209594880	49.13744194	9.22696988	2013-04-29 10:06:50	1
328963651279147008	52.414432	7.0757796	2013-04-29 10:07:00	1
328963652772311040	51.54943251	7.32755659	2013-04-29 10:07:01	1
328963657172123651	51.75979448	7.9064342	2013-04-29 10:07:02	1
328965130207498240	53.62606361	9.90792001	2013-04-29 10:12:53	1
328965148918300674	53.7130011	11.0953158	2013-04-29 10:12:58	3
328965151497785345	51.60984528	7.74497644	2013-04-29 10:12:59	1
328965156652580867	49.30692965	11.94570221	2013-04-29 10:12:59	1
328965162407178242	50.29286943	11.45950853	2013-04-29 10:13:01	1
328965168056918016	51.0175881	6.9024415	2013-04-29 10:13:02	1
328965171022274562	52.50586475	13.31902008	2013-04-29 10:13:03	1
328965177187917824	48.9985434	8.412174	2013-04-29 10:13:04	2
328965181482889217	47.8287307	12.9537051	2013-04-29 10:13:05	1
328965218417905667	49.32261251	11.94252151	2013-04-29 10:13:14	5
328965221198725122	49.51720588	8.46611122	2013-04-29 10:13:15	1
328965226001203200	50.29286943	11.45950853	2013-04-29 10:13:16	1
328965228530388992	47.800257	12.489163	2013-04-29 10:13:17	1
328966743701745664	51.635232	7.26752607	2013-04-29 10:19:18	1
328966747321413632	49.51730866	8.46615648	2013-04-29 10:19:19	1
328966772940234752	50.09879794	14.46787759	2013-04-29 10:19:25	1
328966834437095424	51.4294313	6.8282925	2013-04-29 10:19:39	7
328966842796359683	50.79582499	6.12740078	2013-04-29 10:19:41	1
328966845417783297	50.0752474	14.4148996	2013-04-29 10:19:42	1
328966854989189120	52.3942	13.0727	2013-04-29 10:19:44	1
328968266393452547	52.49356707	13.43769208	2013-04-29 10:25:21	1
328968272387112960	49.4484433	11.08227126	2013-04-29 10:25:22	1
328968276157792258	52.6933141	13.2847587	2013-04-29 10:25:23	1
328968284911321089	51.164181	10.45415	2013-04-29 10:25:25	1
328968298836418561	50.06993376	14.43086538	2013-04-29 10:25:29	1
328968310102294530	51.4294234	6.8281898	2013-04-29 10:25:31	1
328968313331912704	52.8411507	7.521153	2013-04-29 10:25:32	2
328968316364390402	51.2345536	12.1986736	2013-04-29 10:25:33	1
328968344013262848	52.26445828	10.51791631	2013-04-29 10:25:39	7
328968346269806592	52.1800786	14.4632869	2013-04-29 10:25:40	1
328969680985395200	47.8493166	12.11592723	2013-04-29 10:30:58	1
328969694105202688	51.903238	8.385754	2013-04-29 10:31:01	1
328969695959068673	52.4387678	13.2654371	2013-04-29 10:31:02	2
328969720567054336	52.472684	13.321578	2013-04-29 10:31:08	1
328969724056707073	54.183	10.597	2013-04-29 10:31:08	2
328969724128022528	49.13750149	9.22685274	2013-04-29 10:31:08	5
328969729983266817	48.519	9.0575	2013-04-29 10:31:10	1
328969745506394112	51.33525875	12.40564727	2013-04-29 10:31:13	2
328969745758056449	49.4134028	8.6562037	2013-04-29 10:31:14	1
328969756222840832	50.0866999	14.4188868	2013-04-29 10:31:16	1
328969756692586497	48.96133086	8.91400985	2013-04-29 10:31:16	2
328969758114471937	50.0866999	14.4188868	2013-04-29 10:31:16	1
328969761528631296	53.593405	9.940137	2013-04-29 10:31:17	1
328971181451538433	53.90804273	11.401767	2013-04-29 10:36:56	2
328971190502821888	53.12665863	8.18115196	2013-04-29 10:36:58	7
328971205279350786	50.1108608	8.69877545	2013-04-29 10:37:01	1
328971214766895104	50.05718792	8.30387939	2013-04-29 10:37:04	7
328971215148572675	51.19004792	6.82303771	2013-04-29 10:37:04	2
328971221360336896	50.1314687	8.8398431	2013-04-29 10:37:05	1
328971225646911489	53.43030095	10.11008799	2013-04-29 10:37:06	1
328971228691976193	49.50817485	8.48156196	2013-04-29 10:37:07	1
328971232210980865	52.7769193	9.5985388	2013-04-29 10:37:08	1
328971244357705728	51.20234767	11.96389597	2013-04-29 10:37:11	1
328971257112559617	51.5064985	7.0035428	2013-04-29 10:37:14	1
328971259373301760	47.800257	12.489163	2013-04-29 10:37:14	1
328972755703853056	47.800257	12.489163	2013-04-29 10:43:11	1
328972778311151616	50.22181457	12.88086929	2013-04-29 10:43:17	1
328972783533039616	50.1730628	9.2141572	2013-04-29 10:43:18	1
328972788876574721	53.12665855	8.18115213	2013-04-29 10:43:19	1
328972811332898817	52.51968909	13.40659567	2013-04-29 10:43:24	1
328972837140447232	49.37166667	8.53433333	2013-04-29 10:43:31	1
328972842341384192	52.50721497	13.27998777	2013-04-29 10:43:32	1
328974333265457152	48.8378349	8.8385239	2013-04-29 10:49:27	1
328974342979461121	50.5926023	12.7062591	2013-04-29 10:49:30	1
328974369311322112	54.6283986	9.8504833	2013-04-29 10:49:36	1
328974397685760003	53.9396862	14.19492645	2013-04-29 10:49:43	1
328974433958125568	49.7519167	9.49774202	2013-04-29 10:49:51	7
328974435312877569	50.07858103	14.41802153	2013-04-29 10:49:52	1
328974437091266561	49.50839627	8.51287195	2013-04-29 10:49:52	1
328974437280018433	50.07976034	8.24865907	2013-04-29 10:49:52	2
328975935623811072	50.06315643	14.41139751	2013-04-29 10:55:49	1
328975943265828864	51.5064615	7.0034952	2013-04-29 10:55:51	7
328975962417033216	50.0210716	8.78028853	2013-04-29 10:55:56	1
328975971715805186	51.56580511	7.00139127	2013-04-29 10:55:58	1
328975974551150592	48.73548306	9.75084972	2013-04-29 10:55:59	7
328975976195309569	50.09888981	14.36282217	2013-04-29 10:55:59	1
328975989600296960	49.45611191	11.07398224	2013-04-29 10:56:03	1
328975992767016963	52.5423221	13.4258486	2013-04-29 10:56:03	1
328975997175214080	51.22424758	7.05568679	2013-04-29 10:56:04	5
328977471368224768	52.3410643	9.70073472	2013-04-29 11:01:55	1
328977472433582080	53.4016202	7.2022442	2013-04-29 11:01:56	1
328977545112453120	51.53770111	7.31243742	2013-04-29 11:02:13	2
328977553165545473	50.78254479	11.89096648	2013-04-29 11:02:15	1
328977553551413249	50.0352062	9.2319964	2013-04-29 11:02:15	1
328977560249704448	54.5867856	8.9936581	2013-04-29 11:02:17	5
328977573042335746	51.7317435	12.0017233	2013-04-29 11:02:20	1
328977576662007808	52.5217246	13.3402698	2013-04-29 11:02:21	1
328977587676266498	49.9960053	8.8793396	2013-04-29 11:02:23	7
328977594403942400	50.0866999	14.4188868	2013-04-29 11:02:25	1
328979137333170177	48.81304487	9.19770946	2013-04-29 11:08:33	1
328979142831906816	50.15244301	8.37937378	2013-04-29 11:08:34	1
328979157507792896	48.17864626	11.59934035	2013-04-29 11:08:37	7
328979160326352896	51.5222177	7.4574731	2013-04-29 11:08:38	1
328979197219459073	53.56769174	9.74367454	2013-04-29 11:08:47	1
328979224822173696	51.74051204	9.02079407	2013-04-29 11:08:53	1
328979225682014208	53.6262683	9.90809259	2013-04-29 11:08:54	1
328979243214192645	52.50091782	13.44486543	2013-04-29 11:08:58	6
328980750726754304	50.08765414	14.46957346	2013-04-29 11:14:57	7
328980775871590400	54.085	13.36888889	2013-04-29 11:15:03	1
328980786562875392	51.01795611	13.76498143	2013-04-29 11:15:06	1
328980790954295297	51.4171521	6.67431207	2013-04-29 11:15:07	1
328980793567350785	52.49101647	13.41604467	2013-04-29 11:15:08	1
328982288316649473	48.14758618	11.58561958	2013-04-29 11:21:04	1
328982288392155136	50.29748182	8.28226016	2013-04-29 11:21:04	2
328982308587712512	54.5868257	8.9935767	2013-04-29 11:21:09	1
328982315118231553	49.77953909	13.9811332	2013-04-29 11:21:11	1
328982325243297792	48.7478227	11.4155993	2013-04-29 11:21:13	1
328982332340072450	50.72232043	7.11384754	2013-04-29 11:21:14	7
328982335842291712	52.3090812	11.9598409	2013-04-29 11:21:15	1
328982358286008321	50.93184759	11.29295647	2013-04-29 11:21:21	6
328983983364915201	50.0694409	8.4334607	2013-04-29 11:27:48	1
328983988058337280	50.8768268	7.3245269	2013-04-29 11:27:49	7
328984022338371584	52.6134925	13.4920562	2013-04-29 11:27:57	7
328984030328541185	50.09404445	8.26942113	2013-04-29 11:27:59	1
328984037886668801	49.96286124	14.06672298	2013-04-29 11:28:01	1
328984048821219329	49.65268016	10.29948747	2013-04-29 11:28:04	2
328984059952914432	50.35173533	14.48195734	2013-04-29 11:28:06	7
328984065015418881	49.802643	9.920992	2013-04-29 11:28:07	1
328984071092981760	50.087981	14.427813	2013-04-29 11:28:09	1
328985667428290561	51.48438	7.4275927	2013-04-29 11:34:30	7
328985673702965248	48.882968	9.4001976	2013-04-29 11:34:31	1
328985674084667393	48.142935	11.425786	2013-04-29 11:34:31	1
328985675938545665	50.5927278	12.7060336	2013-04-29 11:34:32	6
328985678388027392	51.6617271	6.4693163	2013-04-29 11:34:32	1
328985707202879489	50.11079032	8.69852664	2013-04-29 11:34:39	1
328985742690897920	49.37796541	7.05060031	2013-04-29 11:34:47	7
328987787493781506	51.2158739	7.0115524	2013-04-29 11:42:55	1
328987817675984896	52.5294866	13.4323767	2013-04-29 11:43:02	1
328987825091522563	48.17867925	11.59935033	2013-04-29 11:43:04	2
328987826098167809	51.4269982	7.1402215	2013-04-29 11:43:04	5
328987828304371714	52.50127398	13.46645179	2013-04-29 11:43:05	7
328987829927542785	48.11005806	11.52638689	2013-04-29 11:43:05	1
328987838559436800	48.79980475	9.53533176	2013-04-29 11:43:07	7
328987840585281537	49.588994	11.019538	2013-04-29 11:43:08	1
328987856003534848	53.117009	8.218078	2013-04-29 11:43:11	1
328987862223704065	50.11081712	8.69856691	2013-04-29 11:43:13	1
328987862521479168	50.8218341	12.845427	2013-04-29 11:43:13	6
328988138720620544	48.10749132	11.7188794	2013-04-29 11:44:19	1
328988139639152641	50.58314744	9.62745591	2013-04-29 11:44:19	1
328988145188233217	52.45145834	13.34146495	2013-04-29 11:44:20	3
328988148535287808	52.48812777	13.33748266	2013-04-29 11:44:21	3
328988151219617792	48.80009443	9.53526168	2013-04-29 11:44:22	6
328988153295802368	52.543022	13.439128	2013-04-29 11:44:22	1
328988187437457409	53.51931854	10.25311241	2013-04-29 11:44:30	1
328988527561945088	51.47117935	6.97651582	2013-04-29 11:45:51	1
328988577889411073	52.50687065	13.4220474	2013-04-29 11:46:03	1
328988589394362368	48.17876394	11.59925843	2013-04-29 11:46:06	1
328988608491057152	50.9276401	6.9609178	2013-04-29 11:46:11	1
328988620339965952	53.4016204	7.2022442	2013-04-29 11:46:14	2
328988622785236993	53.1719112	9.4848762	2013-04-29 11:46:14	6
328994904363638784	47.8888113	7.6545206	2013-04-30 12:11:12	1
328994905697443841	52.50506459	13.38519637	2013-04-30 12:11:12	1
328994911955349505	51.32319238	6.74144148	2013-04-30 12:11:14	1
328994913247182850	48.135803	11.575897	2013-04-30 12:11:14	1
328994926312443905	51.89531	8.41072	2013-04-30 12:11:17	1
328994928162123776	53.5533045	10.07107193	2013-04-30 12:11:17	2
328994943727190016	48.87866086	8.68825704	2013-04-30 12:11:21	1
328994966808457216	52.31593678	10.23440317	2013-04-30 12:11:27	1
328994978913206273	48.09962091	11.52649125	2013-04-30 12:11:30	1
328994989361201152	50.08400856	14.41834814	2013-04-30 12:11:32	1
328995118822608896	51.21676273	6.78596451	2013-04-30 12:12:03	2
328995151341027329	50.03307186	14.50669861	2013-04-30 12:12:11	7
328995213047652353	51.32654487	12.4149215	2013-04-30 12:12:26	5
328995263706451968	50.6041195	10.62407906	2013-04-30 12:12:38	1
328995269502967808	47.91034471	12.90953636	2013-04-30 12:12:39	1
328995356085985281	53.948462	9.71727	2013-04-30 12:12:59	2
328995357579169792	50.38032253	7.61406664	2013-04-30 12:13:00	2
328995399253778433	50.29429432	8.27958025	2013-04-30 12:13:10	1
328879453159706626	50.1984273	8.9781967	2013-04-29 04:32:26	7
328879454225059840	50.09075845	14.40003991	2013-04-29 04:32:26	1
328879499452227584	52.51108886	13.41864109	2013-04-29 04:32:37	1
328879502103040000	50.1173904	8.63781682	2013-04-29 04:32:38	1
328879516757929984	51.85063308	8.29104416	2013-04-29 04:32:41	7
328879520146939905	49.2649008	8.6266072	2013-04-29 04:32:42	7
328879540824850435	50.10025877	14.39629511	2013-04-29 04:32:47	1
328879559636316162	51.6888653	7.8715946	2013-04-29 04:32:52	2
328881894588551168	47.83660703	12.98325021	2013-04-29 04:42:08	1
328881899315548160	49.14318959	9.21863412	2013-04-29 04:42:09	1
328881900284436481	52.5470549	13.2251933	2013-04-29 04:42:10	6
328881921096560640	48.7171253	9.2324982	2013-04-29 04:42:14	1
328881938872016899	48.9985434	8.412174	2013-04-29 04:42:19	1
328881963316428800	52.34102495	9.7010526	2013-04-29 04:42:25	2
328881966755762176	50.3305835	9.476359	2013-04-29 04:42:25	1
328881970807468032	50.08324273	14.44927131	2013-04-29 04:42:26	1
328881980521467904	50.11761858	8.63769734	2013-04-29 04:42:29	1
328881982039814145	51.13413303	13.97937661	2013-04-29 04:42:29	1
328881989929279489	50.08742335	14.42097187	2013-04-29 04:42:31	1
328884218253950976	52.5090922	13.37349406	2013-04-29 04:51:22	2
328884222041419776	48.1210359	11.6000265	2013-04-29 04:51:23	1
328884238340456449	51.4701364	12.9706706	2013-04-29 04:51:27	1
328884240609583105	52.50200384	13.32701553	2013-04-29 04:51:27	1
328884280098971650	50.849	14.646	2013-04-29 04:51:37	1
328884289703903232	49.44598369	11.87209547	2013-04-29 04:51:39	7
328884301791899650	52.4219876	9.5719973	2013-04-29 04:51:42	7
328884316505534464	49.58814643	11.0112489	2013-04-29 04:51:46	2
328884327419084800	51.1385859	6.408583	2013-04-29 04:51:48	2
328884342497636356	47.83885543	12.96839476	2013-04-29 04:51:52	1
328884350097694720	52.42353384	13.2562511	2013-04-29 04:51:54	7
328884365515976704	53.55915218	8.55316991	2013-04-29 04:51:57	2
328884371257958403	51.1385859	6.408583	2013-04-29 04:51:59	1
328884388823703552	50.22974893	9.33967413	2013-04-29 04:52:03	5
328886753354207232	50.3846	8.059	2013-04-29 05:01:27	1
328886774787100672	53.56339659	9.92986016	2013-04-29 05:01:32	7
328886794986872833	50.5467402	7.4165685	2013-04-29 05:01:37	6
328886798510084096	52.72883063	9.6004827	2013-04-29 05:01:37	1
328886807825612802	52.52962477	13.40157678	2013-04-29 05:01:40	1
328886833029201920	51.0548817	7.8604087	2013-04-29 05:01:46	1
328886835055046656	48.15283935	11.55539321	2013-04-29 05:01:46	1
328886836355284994	48.139203	11.565118	2013-04-29 05:01:46	7
328886867355373570	50.09028005	14.39911723	2013-04-29 05:01:54	1
328886877488828417	48.1210185	11.5999923	2013-04-29 05:01:56	6
328889025068929025	47.97290392	7.96142016	2013-04-29 05:10:28	1
328889039405080576	50.0866999	14.4188868	2013-04-29 05:10:32	1
328889041460277248	50.0866999	14.4188868	2013-04-29 05:10:32	1
328889057402826752	50.936209	6.940388	2013-04-29 05:10:36	1
328889073316028418	47.800257	12.489163	2013-04-29 05:10:40	1
328889076432384002	51.4843799	7.427593	2013-04-29 05:10:40	6
328889077367709696	50.0289254	14.5039627	2013-04-29 05:10:41	7
328889078634409984	49.08473587	12.32309818	2013-04-29 05:10:41	5
328889100797108225	50.107528	11.453281	2013-04-29 05:10:46	1
328889126642409473	53.59194783	9.94990577	2013-04-29 05:10:52	2
328889132942258176	52.50352762	13.41798009	2013-04-29 05:10:54	7
328889145722298368	49.5303975	10.9092243	2013-04-29 05:10:57	1
328891105619890176	50.07996121	12.36801784	2013-04-29 05:18:44	1
328891126012579841	51.75933465	9.50991809	2013-04-29 05:18:49	1
328891156635201537	48.3817203	10.9113505	2013-04-29 05:18:57	1
328891158539419649	49.50889268	8.48156341	2013-04-29 05:18:57	1
328891160271667202	52.40082215	9.78641845	2013-04-29 05:18:57	1
328891160707858433	49.3754452	8.379891	2013-04-29 05:18:58	1
328891167469105152	52.19776278	8.65486324	2013-04-29 05:18:59	1
328891187429797889	48.0513384	11.6070282	2013-04-29 05:19:04	1
328891231302197249	53.952215	9.49398	2013-04-29 05:19:14	1
328891232057192448	52.55502555	13.16752035	2013-04-29 05:19:14	1
328891255029366784	53.2180009	7.77802282	2013-04-29 05:19:20	1
328893193661861890	49.3726282	8.67925405	2013-04-29 05:27:02	1
328893204017602561	50.0576867	14.2822602	2013-04-29 05:27:05	1
328893218370490368	50.1141717	8.555088	2013-04-29 05:27:09	1
328893224922013696	49.0185508	8.2454451	2013-04-29 05:27:10	1
328893226784280577	50.0838863	14.42919849	2013-04-29 05:27:10	1
328893245528604672	47.80852009	12.36391596	2013-04-29 05:27:14	1
328893252692488192	53.1717364	9.4848757	2013-04-29 05:27:16	1
328893254022090752	50.10180617	14.26527251	2013-04-29 05:27:16	3
328893266382692352	51.96150285	7.64845731	2013-04-29 05:27:19	2
328893277648588803	49.4598406	11.0208354	2013-04-29 05:27:22	1
328893283667423232	48.3702524	10.8963915	2013-04-29 05:27:24	7
328893286263713792	50.91033387	6.98844359	2013-04-29 05:27:24	1
328938195578392576	51.48438	7.4275923	2013-04-29 08:25:52	5
328893301375766528	50.0183774	8.2988268	2013-04-29 05:27:28	7
328950741710544898	50.08716091	8.58381484	2013-04-29 09:15:43	3
328893310766829568	51.02454906	6.89823634	2013-04-29 05:27:30	1
328895183951392770	50.93675909	6.93918069	2013-04-29 05:34:57	7
328895194755907584	53.5546	10.01439721	2013-04-29 05:34:59	1
328895191836680192	50.12366598	14.4566438	2013-04-29 05:34:58	1
328895200867016705	52.47935609	13.32043577	2013-04-29 05:35:01	1
328895216515964930	49.74903343	13.37815751	2013-04-29 05:35:04	1
328895214083248129	54.085	13.36888889	2013-04-29 05:35:04	1
328895238619938818	50.05250971	8.79404068	2013-04-29 05:35:10	1
328895226146082819	51.281066	6.765964	2013-04-29 05:35:07	1
328895239093895168	51.75103719	11.98229466	2013-04-29 05:35:10	7
328895253492944896	48.87921587	8.68862023	2013-04-29 05:35:13	1
328895256466690049	49.7262963	9.011483	2013-04-29 05:35:14	1
328897475123486721	51.35015532	12.37122774	2013-04-29 05:44:03	1
328897474330775552	50.88383584	14.80181472	2013-04-29 05:44:03	1
328897492244652032	47.84224353	12.08564691	2013-04-29 05:44:07	1
328897495172259840	53.55973638	8.55297766	2013-04-29 05:44:08	7
328897502705246209	51.0514442	7.01522539	2013-04-29 05:44:09	1
328897513815932929	53.55477135	9.98869658	2013-04-29 05:44:12	1
328897524549169156	52.54937432	13.37759464	2013-04-29 05:44:15	1
328897528747667456	52.5318613	13.38877201	2013-04-29 05:44:16	1
328897530488320000	49.40768	8.69079	2013-04-29 05:44:16	1
328897537203376130	53.0441667	7.3339177	2013-04-29 05:44:18	1
328897540969869312	50.87682485	7.12365879	2013-04-29 05:44:19	1
328897537962565633	52.84381047	9.70355988	2013-04-29 05:44:18	1
328897548150530048	49.2649307	8.6264192	2013-04-29 05:44:20	7
328897587908337664	53.62654435	9.90836198	2013-04-29 05:44:30	7
328899650025291777	49.593625	11.0032729	2013-04-29 05:52:41	7
328899662566289409	47.62777756	9.53026245	2013-04-29 05:52:44	7
328899667796574208	48.35405272	11.78858422	2013-04-29 05:52:46	1
328899670053122048	48.13428763	11.6095688	2013-04-29 05:52:46	1
328899671244296192	50.06883013	14.72982288	2013-04-29 05:52:46	1
328899685311971329	49.59388309	11.00398779	2013-04-29 05:52:50	1
328899698972839936	49.85118074	7.88973491	2013-04-29 05:52:53	1
328899709542490112	50.9275192	11.5904188	2013-04-29 05:52:56	1
328899722955866112	51.49526512	7.87599564	2013-04-29 05:52:59	2
328899736780283905	51.5092379	7.0063509	2013-04-29 05:53:02	2
328899740374794240	50.02004598	14.49348896	2013-04-29 05:53:03	1
328899744690757633	48.1411426	11.57907997	2013-04-29 05:53:04	1
328899748054593536	51.3278082	12.4024888	2013-04-29 05:53:05	1
328899753658179584	50.2334182	8.5978806	2013-04-29 05:53:06	7
328899764592730114	52.51826436	13.40854526	2013-04-29 05:53:09	1
328901631318036480	48.21460893	11.25799722	2013-04-29 06:00:34	1
328901633339707392	52.51222592	13.39250218	2013-04-29 06:00:34	1
328901663115063297	50.81590488	8.76905401	2013-04-29 06:00:41	1
328901644479778816	51.48475071	7.07687723	2013-04-29 06:00:37	1
328901667632324609	48.15474	11.54038	2013-04-29 06:00:42	1
328901672950718466	48.353783	11.786086	2013-04-29 06:00:44	1
328901711823523840	50.8258	14.7275	2013-04-29 06:00:53	1
328901695251824640	48.7771912	9.1791044	2013-04-29 06:00:49	5
328901719067086848	50.06027915	14.45103731	2013-04-29 06:00:55	1
328901713945837568	51.27909869	6.76519632	2013-04-29 06:00:53	7
328901724460961793	48.02361	10.773913	2013-04-29 06:00:56	1
328901729993232384	50.95064632	11.07597764	2013-04-29 06:00:57	1
328903906442764288	52.388833	9.75028	2013-04-29 06:09:36	7
328903904559505410	50.09633265	14.42586815	2013-04-29 06:09:36	1
328903922888613889	49.601897	10.987815	2013-04-29 06:09:40	7
328903909999525888	48.64770109	8.04282086	2013-04-29 06:09:37	1
328903930539040769	48.3969225	11.7545103	2013-04-29 06:09:42	2
328903933915447296	49.9721625	8.2562891	2013-04-29 06:09:43	5
328903938902482944	48.06057172	9.82731437	2013-04-29 06:09:44	1
328903989020217346	49.470537	11.03873235	2013-04-29 06:09:56	5
328905978407952386	51.2077878	6.4818656	2013-04-29 06:17:50	1
328904014014074880	51.29149256	6.78693295	2013-04-29 06:10:02	1
328905984670048256	54.5868015	8.9936232	2013-04-29 06:17:52	2
328905998339276802	50.08258462	8.23345739	2013-04-29 06:17:55	1
328906003129180160	52.4882126	13.46079843	2013-04-29 06:17:56	7
328906028001406976	52.5191727	13.4060907	2013-04-29 06:18:02	1
328906031260377088	50.85762413	7.09252325	2013-04-29 06:18:03	1
328906038608818176	49.4592819	8.4799483	2013-04-29 06:18:05	5
328906044032049152	49.64727692	11.79751938	2013-04-29 06:18:06	1
328906047706263552	51.6960912	6.6120634	2013-04-29 06:18:07	1
328906047978872832	49.80113356	9.9350793	2013-04-29 06:18:07	1
328906051007168512	50.089233	8.2776656	2013-04-29 06:18:07	7
328906063103537153	49.32140425	11.94142683	2013-04-29 06:18:10	1
328906081256480770	52.26622273	10.52188295	2013-04-29 06:18:15	3
328906082460237824	48.99258823	8.40164322	2013-04-29 06:18:15	1
328908015325552640	53.57010271	9.96592568	2013-04-29 06:25:56	1
328908015560433664	51.164181	10.45415	2013-04-29 06:25:56	1
328908017103949824	48.67046924	8.35486824	2013-04-29 06:25:56	2
328908037345656833	50.0559886	8.5911417	2013-04-29 06:26:01	1
328908049727229952	50.794064	7.202988	2013-04-29 06:26:04	1
328908066378637313	49.00116506	8.46051939	2013-04-29 06:26:08	1
328908129846833153	52.519171	13.406091	2013-04-29 06:26:23	5
328908136377372672	50.930154	6.939084	2013-04-29 06:26:25	1
328908149522305024	51.34723136	6.58198036	2013-04-29 06:26:28	1
328908137711161345	50.940999	6.938896	2013-04-29 06:26:25	7
328910101194891264	49.9568699	14.639514	2013-04-29 06:34:13	1
328910078671462401	53.54953876	9.9596796	2013-04-29 06:34:08	2
328910104336416768	51.3153698	9.4387015	2013-04-29 06:34:14	1
328910109151465472	53.07582034	8.83249174	2013-04-29 06:34:15	7
328910113001857024	49.30543749	8.69403247	2013-04-29 06:34:16	1
328893291858890754	50.93900629	6.94788147	2013-04-29 05:27:25	1
328910120803258368	51.20855707	11.77548766	2013-04-29 06:34:18	1
328910118261510145	49.6150371	7.3218054	2013-04-29 06:34:17	1
328910122283855873	50.36147	8.15876	2013-04-29 06:34:18	1
328910144509448192	51.20855707	11.77548766	2013-04-29 06:34:23	1
328910153451704320	52.5134866	13.4299304	2013-04-29 06:34:26	2
328910166873477123	50.5743177	8.4918539	2013-04-29 06:34:29	1
328910158895915008	53.8456913	10.7488991	2013-04-29 06:34:27	5
328912141195292672	49.31815476	11.94357429	2013-04-29 06:42:20	1
328912153170034689	51.79926742	10.35094183	2013-04-29 06:42:22	1
328912165358690304	50.14544078	8.80063311	2013-04-29 06:42:25	1
328912165677449216	51.22005609	6.79388523	2013-04-29 06:42:25	1
328912165794885633	53.5404441	10.13177	2013-04-29 06:42:25	1
328912170660265984	52.5094259	13.423555	2013-04-29 06:42:27	1
328912170941313025	52.36184361	9.73641401	2013-04-29 06:42:27	1
328912171381702659	51.2188898	6.7901121	2013-04-29 06:42:27	1
328912211647029248	49.31222295	11.94469876	2013-04-29 06:42:36	1
328912227006558208	50.3517388	14.48191814	2013-04-29 06:42:40	3
328912229162426368	48.72157504	9.16221142	2013-04-29 06:42:40	1
328912229674143744	49.50811854	8.48165456	2013-04-29 06:42:41	1
328912240810024960	51.40868618	6.93598707	2013-04-29 06:42:43	2
328912240872939520	53.51811626	10.00976991	2013-04-29 06:42:43	5
328912245289533441	53.57214716	9.9892994	2013-04-29 06:42:44	2
328912257834704897	52.49508221	13.42329571	2013-04-29 06:42:47	1
328914445185204224	48.3817207	10.9113507	2013-04-29 06:51:29	3
328914443926900739	50.36147	8.15876	2013-04-29 06:51:29	2
328914456048447489	47.77682461	9.27605387	2013-04-29 06:51:31	7
328914489317666816	50.77972143	6.05748262	2013-04-29 06:51:39	7
328914497081311232	49.99705944	6.70799607	2013-04-29 06:51:41	1
328914497718865920	51.4847819	7.07687382	2013-04-29 06:51:41	1
328914512596058112	52.41476852	9.62035413	2013-04-29 06:51:45	1
328914515355910147	49.09065671	8.79948129	2013-04-29 06:51:46	1
328914521672515587	51.5136482	7.4886756	2013-04-29 06:51:47	7
328914532573519873	49.85753207	8.67195688	2013-04-29 06:51:50	1
328914535144644608	51.196924	6.606623	2013-04-29 06:51:50	1
328914568623579136	53.285228	9.6990004	2013-04-29 06:51:58	1
328914576978624512	51.42663976	6.88735415	2013-04-29 06:52:00	2
328916614848339968	54.085	13.36888889	2013-04-29 07:00:06	1
328916624621064193	50.821567	8.771088	2013-04-29 07:00:08	1
328916655155589121	49.3010058	6.8099362	2013-04-29 07:00:16	1
328916630908309505	50.592567	12.7062381	2013-04-29 07:00:10	1
328916668527038465	49.9239006	8.49359989	2013-04-29 07:00:19	1
328916674755567618	50.0866999	14.4188868	2013-04-29 07:00:20	1
328916675057573889	52.1075301	14.2182418	2013-04-29 07:00:20	1
328916683525849088	53.54469096	9.95375808	2013-04-29 07:00:22	1
328916699023826944	50.5925897	12.7062897	2013-04-29 07:00:26	1
328916706904915969	50.10662535	8.66252661	2013-04-29 07:00:28	1
328918920859897857	54.3301915	10.2865776	2013-04-29 07:09:16	7
328918931656019968	49.35211279	8.14001439	2013-04-29 07:09:18	1
328918941206454272	51.69069526	11.74237889	2013-04-29 07:09:21	1
328918942796087296	51.51165418	7.38755644	2013-04-29 07:09:21	1
328918943039365120	50.0866999	14.4188868	2013-04-29 07:09:21	1
328918944943570945	50.0866999	14.4188868	2013-04-29 07:09:22	1
328918953042780160	50.35918821	7.60037938	2013-04-29 07:09:24	1
328918959162265600	50.30375823	8.26080586	2013-04-29 07:09:25	3
328918965248221185	49.9679509	8.8358727	2013-04-29 07:09:27	7
328919008109813760	50.145105	8.1756292	2013-04-29 07:09:37	1
328919012677398528	52.4863449	13.3021253	2013-04-29 07:09:38	3
328919017085603840	53.62033671	10.09817964	2013-04-29 07:09:39	1
328919028674490368	53.62596252	9.90753913	2013-04-29 07:09:42	1
328919016469037056	52.52497293	13.41468134	2013-04-29 07:09:39	6
328921008042037248	51.0549052	7.8604252	2013-04-29 07:17:34	1
328921012005654529	51.51020001	7.00825358	2013-04-29 07:17:34	1
